accept,text 
1, سلام دوستان من تقریبا یک هفته است این گوشی را از دی کالا خرید و واقعا راضی تو این رنج قیمت گوشی هست خیلی خوبی هست تنها مشکل من این هنوز گارانتی ثبت نکرد که آن هم گفت داد روز طول کشت اولین بار بود از دی کالا خرید کرد اما واقعا راضی 
0, در جواب دوستان که گفت گوشی هوآوی کف نداشت گفت این نظر از روی تعصب است من صد در صد اطمینان داشت که این اصلا گوشی هوآوی تو عمر ندید من هوآوی g۷۰۰ داشت به نظر هست از اکس sp خیلی خیلی بهتر هست چه رسید به اکس آل من با هر دوتا کرد کار کرد ولی هوآوی یک چیز دیگ برند را گول نخورد اگر دنبال یک گوشی خوب با قیمت مناسب هست تو این رنج فقط هوآوی g۶١۰ و g۷۰۰ بهتر انتخاب هست 
1, به همه دوستان و مدیریت دی کالا خواست به همه دوستان و عزیز هست سلام گفت که در خرید این گوشی شک نکرد این گوشی بهتر گوشی است که می‌توان آن را در این رنج قیمت گرفت و خرید من خودم الان این گوشی را داشت و قبل از آن گوشی sony SOALA و sony GO را داشت و الان به sony L سونی آل را آورد و بسیار شاد و راضی و به یقین توانست گفت این گوشی بهتر گوشی است که تا حالا داشت و کرد تا این رنج قیمت آن را گرفت و به شما پیشنهاد کرد آن را گرفت و در آن را گرفت دریغ نکرد حداقل برای یک بار آن را گرفت ارزید و خواهش کرد کس که حتی این گوشی را نگرفت و حتی آن را از نزیک هم ندید و حتی در دست نگرفت و با او کار نکرد نظر خوب یا بد نداد من این را وظیفه خودم دانست با تشکر 
1, من این مشکل را کار داشت ولی وقت اندر بروز کرد درست کرد 
0, سلام من این گوشی ١ ماه گرفت واقعا تاچ ضعیفه داداش s۳mini گرفت واقعا آن را آن‌چنان از این بهتر هست توانست یگم فقط دوربین خوب هست آن هم تو روز کیفیت صفحه نمایش پایین هست من S۳mini را پیشنهاد کرد یا huawei g۶١۰ خیلی صادقانه 
0, به نظر من تو این رنج قیمت یا m خرید L هر دوتا کرد خیلی خفت هر چه بود کیفیت ایشان را ساخت در مقایسه با گوشی رده هواوی خیلی بهتر هست ولی باز انتخاب با شما دوستان است 
1, سلام دوستان من محمد مهدی هست از استان خوزستان من این گوشی را تقریبا ١ ماه پیش خرید الآن پشیمون که چرا از دی کالا نخرید ولی درباره این گوشی ١ طراح منحصر به فرد ۲ امکان ۳ فناوری جدید مثلNFCکه دروید این گوشی گنجانده‌شده به نظر من که این بهتر گوشی تو ای رنج قیمت من حاضر با غرور گفت که این گوشی بعضی موقع از SAMSUNG GALAXY S III هم جلو زد به نظر من که اگر کس خرید ضرر نکرد و اگر هم خرید حتما به اندروید ۴ ۲ ۲ آپدیت کرد خیلی خوب کرد 
1, سلام فیلم Full hd ١۰۸۰p را هم روان اجرا کرد البته با نرو افزار good player pro 
0, گوشی بدهی نهست اما تو این رنج قیمت هوآوی جی ۶١۰ خیلی سره 
1, سلام کجا ضعیفه اگر پردازنده مدیا تک قوی بود از او تو پرچم دارا استفاده کرد نه تو گوشی مثل آل و هوآوی و مدیا بهتر پرداخت که هشت هسته آیه را را گوشی با صفحه اچ نمایش داد و رم یک و گرافیک malli ۴۵۰ mp کرد بن گرفت تازه امتحان کرد ۲۵ هزار را خورد بعد حالا حساب کرد این آل بن چند هست خیلی کم تر اصلا به تعداد هسته نهست که به عمل کرد پردازندس اگر قبول نداشت از شرکت کو پرسید درضمن گوشی باید خوب پشتیبانی کرد و فقط را صفحه نمایش سرمایه‌گذاری نکرد اصلا یک گوشی با صفحه خیلی با کیفیت و اچ نمایش داد ولی وقت پرداخت ضعیف بود و نتوانست آن را دروید بازی سنگین را اجرا کرد به چه خورد درد نکرد فقط خواست یک دوتا عکس طبیعت آن را دروید نگاه کرد به بقیه گفت وای نگاه کرد گوشی من را چقدر با کیفیت هست ولی از آن را دروید که خبر نداشت در ضمن سونی وقت گوشی ضد آب زد روش اعتبار هست شما خود اگر آل ضد آب خرید حاضر هست آن را انداخت تو آب شاید جواب داد ولی آیا مثل سونی هست تازه حالا که سونی در پوشا شو حذف کرد به قول خود دی کالا این کار از هر کمپانی بر نیامد هر چند وقت یک سونی نرفت افزار واکمن و آلبوم را آپدیت بار کرد که خیلی امکان به آن اضافه کرد مثلا چند وقت پیش یک آپدیت داد که وقت با وایرلس به هر دستگاه هوشمندی مثلا لب گوشی هوشمند و وصل کرد توانست عکس آهنگ ویدئو یک اشتراک گذاشت را دید و دانلود کرد که این امکان هرکدوم تو نرفت افزار مربوط به خود فعال هست و با توجه به اینکه حافظه آل ۴ گیگا هست و ۴ گیگا برای یک گوشی هوشمند کم هست و با به اینکه در بیشتر گوشی امکان انتقال دیتا به آس بازی داد کارت وجود نداشت و باید به فکر روت کرد گوشی بود که این کار پیشنهاد کرد نهست که گوشی حافظه بالا بهتر هست چون از ۴ گیگا دو گیگا بیشتر نماند در دسترس که الان دیتا بازی از دو گیگا بیشتر کرد این نظر را گذاشت که فقط گفت کورکورانه تصمیم نگرفت 
1, اسلام گوشی بسیار خوبی ولی با به استفاده از محیط تایپ و ویرایش متن فارسی Doc لطفا کس توانست در مورد تایپ در محیط برد به صورت صحیح فارسی نه معکوس راهنمایی کرد من چندین نرفت افزار نصب کرد آفیس ولی متاسفانه یا قابلیت ویرایش نداشت فقط قابل مشاهده هست و یا برعکس تایپ کرد برای مثال کلمه را به صورت ه ملک نمایش داد 
